Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.52,0.8333333333333334,0.24227369485913078,0.12,0.7133333333333334,0.5555555555555556,0.514018691588785,0.1360544217687075,0.7284768211920529,0.5384615384615384,0.43333333333333335,0.019959631897588922,0.23333333333333334,0.2,0.5714285714285714,0.5,0.3076923076923077,0.17647058823529413,0.4782608695652174,0.7666666666666667,-0.1140759366228159,0.3,0.4666666666666667,0.6666666666666666,0.35714285714285715,0.3157894736842105,0.45454545454545453
1,0.5303867403314917,0.6033333333333334,0.4334014399075759,0.27,0.3333333333333333,0.5061728395061729,0.55,0.272108843537415,0.3576158940397351,0.4444444444444444,0.6,0.006243365280539356,0.43333333333333335,0.16666666666666666,0.38461538461538464,0.6,0.38461538461538464,0.17647058823529413,0.5652173913043478,0.7666666666666667,-0.0733013486856679,0.4666666666666667,0.3,0.6428571428571429,0.4444444444444444,0.47368421052631576,0.36363636363636365
2,0.518324607329843,0.6366666666666667,0.41775542901490137,0.4533333333333333,0.18333333333333332,0.5220588235294118,0.509090909090909,0.47619047619047616,0.17880794701986755,0.6428571428571429,0.4666666666666667,0.05581600233074032,0.26666666666666666,0.2,0.625,0.6666666666666666,0.38461538461538464,0.23529411764705882,0.5,0.8,-0.1254982904032347,0.36666666666666664,0.43333333333333335,0.6363636363636364,0.38461538461538464,0.3684210526315789,0.45454545454545453
3,0.5371428571428571,0.5833333333333334,0.05352260909836751,0.26666666666666666,0.31666666666666665,0.55,0.5263157894736842,0.2925170068027211,0.32450331125827814,0.6428571428571429,0.4666666666666667,0.05581600233074032,0.26666666666666666,0.2,0.625,0.6666666666666666,0.38461538461538464,0.23529411764705882,0.5416666666666666,0.8,-0.06929258303913037,0.3333333333333333,0.4666666666666667,0.7,0.42857142857142855,0.3684210526315789,0.5454545454545454
