Date,Open,High,Low,Close,Adj Close,Volume
2000-06-01,16206.400391,16954.699219,14050.900391,14466.099609,14466.099609,773670600
2000-07-01,14466.099609,15018.200195,12476.400391,13870.200195,13870.200195,661603800
2000-08-01,13870.200195,14303.700195,12343.400391,13132.099609,13132.099609,840544300
2000-09-01,13132.099609,13309.299805,10310.500000,11350.299805,11350.299805,1020250300
2000-10-01,11350.299805,14059.000000,11127.400391,13538.400391,13538.400391,1299109200
2000-11-01,13538.400391,14932.599609,8701.500000,8747.700195,8747.700195,1193528600
2000-12-01,8747.700195,10781.000000,7109.000000,9437.200195,9437.200195,856471100
2001-01-01,9437.200195,11663.099609,9098.799805,10685.099609,10685.099609,1430816200
2001-02-01,10685.099609,10898.299805,6796.899902,8791.599609,8791.599609,1394740200
2001-03-01,8791.599609,9722.900391,7068.500000,8022.700195,8022.700195,952950200
2001-04-01,8022.700195,13073.099609,7682.200195,12367.400391,12367.400391,1924501700
2001-05-01,12367.400391,13328.599609,10031.299805,10879.799805,10879.799805,2364807900
2001-06-01,10879.799805,12318.099609,10586.299805,11204.200195,11204.200195,1546599600
2001-07-01,11204.200195,11513.599609,8326.700195,9914.599609,9914.599609,1904914700
2001-08-01,9914.599609,10423.599609,8659.700195,9878.900391,9878.900391,1539460000
2001-09-01,9878.900391,9933.900391,6881.899902,7625.899902,7625.899902,1240759800
2001-10-01,7625.899902,10061.500000,7263.299805,9848.799805,9848.799805,2621264600
2001-11-01,9848.799805,12438.299805,9567.200195,11633.900391,11633.900391,3856247300
2001-12-01,11633.900391,13961.299805,11125.799805,13782.799805,13782.799805,2690327600
2002-01-01,13782.799805,15071.799805,12070.000000,13252.299805,13252.299805,2991913200
2002-02-01,13252.299805,13500.299805,10715.799805,11055.700195,11055.700195,1546731600
2002-03-01,11055.700195,12173.099609,10443.799805,11679.400391,11679.400391,2102944500
2002-04-01,11679.400391,12676.400391,11182.299805,11441.500000,11441.500000,2269295600
2002-05-01,11441.500000,12270.500000,10132.500000,10413.700195,10413.700195,1621351900
2002-06-01,10413.700195,10610.599609,8535.900391,9379.900391,9379.900391,1480625600
2002-07-01,9379.900391,10803.599609,8514.000000,10236.500000,10236.500000,3271380300
2002-08-01,10236.500000,10987.799805,9127.400391,9547.299805,9547.299805,2208735600
2002-09-01,9547.299805,9656.099609,8681.099609,8842.200195,8842.200195,1480196000
2002-10-01,8842.200195,10624.900391,8689.200195,10251.900391,10251.900391,3013634500
2002-11-01,10251.900391,14408.099609,10044.400391,13300.400391,13300.400391,6839737000
2002-12-01,13300.400391,13408.200195,10002.500000,10369.900391,10369.900391,3461152000
2003-01-01,10369.900391,11032.000000,9665.400391,11032.000000,11032.000000,3444605800
2003-02-01,11032.000000,12025.900391,10357.599609,11574.400391,11574.400391,3133885000
2003-03-01,11574.400391,11574.400391,8792.200195,9475.099609,9475.099609,2909099600
2003-04-01,9475.099609,11624.400391,9475.099609,11510.000000,11510.000000,4857836500
2003-05-01,11510.000000,11621.400391,10167.700195,11381.400391,11381.400391,4631549400
2003-06-01,11381.400391,11632.700195,10396.299805,10884.400391,10884.400391,3157799700
2003-07-01,10884.400391,10993.299805,10181.700195,10572.000000,10572.000000,2757759200
2003-08-01,10572.000000,12075.200195,10519.099609,11611.799805,11611.799805,3859438400
2003-09-01,11611.799805,14148.200195,11469.799805,13055.900391,13055.900391,5836165700
2003-10-01,13055.900391,16442.699219,13007.799805,15754.299805,15754.299805,9230403700
2003-11-01,15754.299805,16540.900391,14617.500000,14617.500000,14617.500000,4541399000
2003-12-01,14617.500000,18708.000000,14617.500000,18625.000000,18625.000000,7804383400
2004-01-01,18625.000000,20190.000000,16982.800781,17259.300781,17259.300781,5943671900
2004-02-01,17259.300781,19929.599609,16565.699219,18889.199219,18889.199219,4093451000
2004-03-01,18889.199219,21315.000000,18675.699219,20190.800781,20190.800781,8077429800
2004-04-01,20190.800781,20610.900391,17471.400391,18022.699219,18022.699219,5486292000
2004-05-01,18022.699219,18373.599609,15803.599609,17081.099609,17081.099609,4643074900
2004-06-01,17081.099609,18048.699219,16629.599609,17967.599609,17967.599609,3483267800
2004-07-01,17967.599609,19411.699219,17925.300781,19380.900391,19380.900391,4982752900
2004-08-01,19380.900391,20243.199219,18599.800781,20218.400391,20218.400391,4884163300
2004-09-01,20218.400391,22640.000000,20041.900391,21953.500000,21953.500000,8384421200
2004-10-01,21953.500000,23241.400391,21431.900391,22899.900391,22899.900391,5996458400
2004-11-01,22899.900391,23705.800781,21959.500000,22486.199219,22486.199219,5031911300
2004-12-01,22486.199219,25106.199219,22233.800781,24971.699219,24971.699219,6285551400
2005-01-01,24971.699219,27661.800781,24237.699219,27330.400391,27330.400391,5815181700
2005-02-01,27330.400391,28409.500000,26403.800781,28396.199219,28396.199219,5888983600
2005-03-01,28396.199219,28400.000000,23874.699219,25557.800781,25557.800781,4905866300
2005-04-01,25557.800781,26229.000000,22887.900391,23591.599609,23591.599609,3873826400
2005-05-01,23591.599609,25633.500000,23591.599609,25236.500000,25236.500000,4275624900
2005-06-01,25236.500000,27417.900391,25081.400391,26957.300781,26957.300781,4120207400
2005-07-01,26957.300781,29731.400391,26922.000000,29615.300781,29615.300781,4989687400
2005-08-01,29615.300781,30908.000000,27683.500000,30908.000000,30908.000000,4613146900
2005-09-01,30908.000000,34014.601563,30907.800781,33333.199219,33333.199219,6533142500
2005-10-01,33333.199219,35809.898438,30633.400391,31964.000000,31964.000000,4979440000
2005-11-01,31964.000000,38190.000000,31964.000000,38088.699219,38088.699219,5086762100
2005-12-01,38088.699219,40011.898438,37272.601563,39777.699219,39777.699219,5514334800
2006-01-01,39777.699219,46475.699219,39398.898438,44590.199219,44590.199219,4938346500
2006-02-01,44590.199219,48192.300781,42944.800781,47015.898438,47015.898438,5472143100
2006-03-01,47015.898438,48075.398438,40715.601563,42911.300781,42911.300781,8323946700
2006-04-01,42911.300781,45712.500000,41705.300781,43880.398438,43880.398438,5229160300
2006-05-01,43880.398438,45084.800781,35277.898438,38132.199219,38132.199219,6889295000
2006-06-01,38132.199219,39428.101563,31491.599609,35453.300781,35453.300781,7882976400
2006-07-01,35453.300781,37030.199219,32195.699219,36067.898438,36067.898438,5178163600
2006-08-01,36067.898438,38787.699219,35147.199219,37285.898438,37285.898438,4484817900
2006-09-01,37285.898438,38646.000000,35932.101563,36924.898438,36924.898438,4798147000
2006-10-01,36924.898438,40890.898438,36223.898438,40582.300781,40582.300781,4919483200
2006-11-01,40582.300781,40640.898438,37033.898438,38168.500000,38168.500000,4903769700
2006-12-01,38168.500000,40380.300781,37412.800781,39117.500000,39117.500000,4572532400
2007-01-01,39117.500000,42516.800781,36344.199219,41182.601563,41182.601563,6366876900
2007-02-01,41182.601563,44616.101563,40468.300781,41431.000000,41431.000000,7855853600
2007-03-01,41431.000000,43909.699219,38824.000000,43661.101563,43661.101563,7740964800
2007-04-01,43661.101563,48569.500000,43116.101563,44984.500000,44984.500000,8504853800
2007-05-01,44984.500000,47112.000000,43448.300781,47081.500000,47081.500000,6467744100
2007-06-01,47081.500000,47093.699219,43516.500000,47093.699219,47093.699219,4664018400
2007-07-01,47093.699219,56309.800781,46917.199219,52824.898438,52824.898438,9754789800
2007-08-01,52824.898438,52824.898438,43291.398438,50198.601563,50198.601563,8026393800
2007-09-01,50198.601563,55129.000000,48466.800781,54044.199219,54044.199219,7479675600
2007-10-01,54003.500000,58864.300781,52094.000000,57615.699219,57615.699219,8648478900
2007-11-01,58157.699219,58747.300781,50939.898438,54213.800781,54213.800781,6332900700
2007-12-01,54116.398438,57088.300781,53372.000000,55538.101563,55538.101563,3638600000
2008-01-01,55160.199219,55538.101563,42081.398438,42697.601563,42697.601563,6616010300
2008-02-01,43562.300781,46797.000000,40954.699219,44776.898438,44776.898438,7331888000
2008-03-01,43658.601563,44776.898438,38174.300781,39015.398438,39015.398438,6327511300
2008-04-01,38818.300781,43995.699219,38464.300781,43468.101563,43468.101563,7325976600
2008-05-01,43118.800781,43736.199219,38946.898438,39969.601563,39969.601563,4968638200
2008-06-01,39918.898438,40830.398438,34879.500000,35089.500000,35089.500000,5277807900
2008-07-01,34881.500000,43285.601563,32645.900391,42200.800781,42200.800781,8810610500
2008-08-01,41913.898438,43602.300781,39198.101563,39844.500000,39844.500000,6560234500
2008-09-01,39380.601563,40882.300781,30971.199219,36051.300781,36051.300781,8550900000
2008-10-01,33945.199219,34553.000000,23445.199219,27832.900391,27832.900391,12366693000
2008-11-01,28131.599609,29400.099609,20912.199219,25715.000000,25715.000000,11521781100
2008-12-01,25634.900391,27228.300781,23078.800781,26864.099609,26864.099609,7270915700
2009-01-01,27147.900391,28732.500000,24035.300781,25934.400391,25934.400391,11047751300
2009-02-01,25561.400391,27131.900391,23160.000000,24026.599609,24026.599609,8617342700
2009-03-01,23679.500000,25764.800781,22583.099609,25764.800781,25764.800781,11286290500
2009-04-01,25616.199219,31819.400391,25558.199219,31651.800781,31651.800781,15547971900
2009-05-01,31996.199219,35720.101563,31740.900391,35003.000000,35003.000000,18118337800
2009-06-01,35805.398438,37718.800781,33264.800781,36949.199219,36949.199219,16772590200
2009-07-01,36854.101563,43627.500000,36262.101563,42641.300781,42641.300781,15306814200
2009-08-01,43017.699219,48334.601563,42524.898438,46551.199219,46551.199219,16692878700
2009-09-01,46958.000000,48989.699219,44130.199219,47910.300781,47910.300781,12206539000
2009-10-01,48227.500000,51863.101563,46169.398438,47184.699219,47184.699219,14920127200
2009-11-01,46719.800781,49149.500000,44678.500000,45350.199219,45350.199219,12390465800
2009-12-01,45209.199219,53155.101563,45046.398438,52825.000000,52825.000000,15123230000
2010-01-01,52818.601563,55911.500000,52410.101563,54650.601563,54650.601563,16206650000
2010-02-01,54730.699219,55734.699219,48080.199219,49705.500000,49705.500000,13897982000
2010-03-01,50481.500000,57645.398438,50151.300781,56538.398438,56538.398438,13233806000
2010-04-01,56822.300781,59771.800781,56696.500000,58959.101563,58959.101563,13529060000
2010-05-01,58794.398438,58996.898438,51757.199219,54384.898438,54384.898438,13277850000
2010-06-01,54196.601563,57789.398438,53205.898438,54839.500000,54839.500000,9451801000
2010-07-01,54237.699219,60950.898438,53911.398438,59866.800781,59866.800781,8280653000
2010-08-01,60335.601563,60792.000000,57654.601563,59972.601563,59972.601563,7300251000
2010-09-01,60099.500000,66122.000000,59534.898438,65774.398438,65774.398438,9594114000
2010-10-01,65762.601563,71776.898438,64709.101563,68760.500000,68760.500000,13520989000
2010-11-01,69442.101563,71665.601563,63834.800781,65350.898438,65350.898438,10979634000
2010-12-01,65561.500000,68524.101563,62436.699219,66004.500000,66004.500000,16180420000
2011-01-01,66363.000000,69725.296875,61957.000000,63278.101563,63278.101563,17614017000
2011-02-01,63809.898438,66388.898438,60534.898438,61283.898438,61283.898438,14149606000
2011-03-01,61524.699219,65171.000000,58068.398438,64434.500000,64434.500000,18358391000
2011-04-01,64315.601563,69796.000000,64206.000000,69250.101563,69250.101563,14520855000
2011-05-01,69620.898438,70335.601563,61138.898438,63046.000000,63046.000000,11695857000
2011-06-01,62929.101563,64477.898438,59840.398438,63269.398438,63269.398438,10286656000
2011-07-01,63354.601563,64463.101563,58486.398438,62295.699219,62295.699219,8053223000
2011-08-01,62731.800781,62799.800781,48600.199219,53946.101563,53946.101563,12710365000
2011-09-01,54589.101563,61721.800781,53885.898438,59693.398438,59693.398438,11314597000
2011-10-01,58906.601563,60115.699219,55339.300781,56061.500000,56061.500000,9838255000
2011-11-01,55256.699219,56955.300781,48812.398438,54517.800781,54517.800781,8988650000
2011-12-01,54412.800781,55537.601563,50639.601563,51266.601563,51266.601563,8239620000
2012-01-01,51314.601563,58471.898438,49263.300781,57171.300781,57171.300781,11862634000
2012-02-01,57079.699219,61778.699219,57079.699219,60721.199219,60721.199219,13502292000
2012-03-01,60398.699219,63035.300781,58778.000000,62423.000000,62423.000000,12586391000
2012-04-01,62598.300781,63616.898438,59241.199219,60010.398438,60010.398438,11327994000
2012-05-01,59971.699219,60315.000000,53997.601563,55099.300781,55099.300781,9283286000
2012-06-01,55125.199219,62543.500000,54366.300781,62543.500000,62543.500000,9008483000
2012-07-01,62310.199219,65189.800781,60466.699219,64259.500000,64259.500000,8951301000
2012-08-01,64206.601563,67368.000000,63265.199219,67368.000000,67368.000000,7530235000
2012-09-01,67304.000000,68540.703125,66094.000000,66396.703125,66396.703125,8798868000
2012-10-01,66270.101563,72703.000000,65639.601563,72529.000000,72529.000000,8492011000
2012-11-01,72574.203125,73313.898438,69817.000000,73058.500000,73058.500000,11663642000
2012-12-01,73125.796875,79077.296875,73125.796875,78208.398438,78208.398438,11317100000
2013-01-01,78857.296875,86787.203125,78647.796875,78783.500000,78783.500000,15988652000
2013-02-01,79050.000000,81219.601563,75634.398438,79333.703125,79333.703125,11121168000
2013-03-01,79319.898438,85999.296875,78649.000000,85899.000000,85899.000000,9615690000
2013-04-01,85812.000000,86499.500000,82033.203125,86046.000000,86046.000000,9878252000
2013-05-01,86255.398438,93398.296875,84867.398438,85990.000000,85990.000000,12483457000
2013-06-01,80463.000000,82218.500000,70094.000000,76294.500000,76294.500000,12809042000
2013-07-01,76423.796875,77663.000000,70409.398438,73377.500000,73377.500000,12695040000
2013-08-01,74253.796875,76134.101563,63887.699219,66394.398438,66394.398438,8782712000
2013-09-01,67446.296875,80569.500000,66212.703125,74486.601563,74486.601563,12567042000
2013-10-01,75018.101563,80462.898438,73809.601563,77620.398438,77620.398438,9310072000
2013-11-01,77903.703125,77903.703125,70835.703125,75748.296875,75748.296875,11578097000
2013-12-01,75896.898438,76197.203125,61150.199219,67801.703125,67801.703125,13878507000
2014-01-01,67367.398438,68959.203125,60753.500000,61858.199219,61858.199219,14800985000
2014-02-01,62165.898438,65915.703125,60848.500000,62553.300781,62553.300781,11224798000
2014-03-01,61654.500000,70464.703125,61166.398438,69736.296875,69736.296875,11730147000
2014-04-01,69848.703125,74441.796875,69551.296875,73871.500000,73871.500000,13321334000
2014-05-01,74480.796875,79999.296875,74416.101563,79289.796875,79289.796875,11783752000
2014-06-01,79648.398438,81915.398438,77443.796875,78489.000000,78489.000000,11471096000
2014-07-01,78535.703125,84356.398438,76056.203125,82156.898438,82156.898438,10552112000
2014-08-01,82371.203125,82988.296875,76539.601563,80312.898438,80312.898438,11759528000
2014-09-01,80455.296875,82628.203125,73846.796875,74937.796875,74937.796875,12080276000
2014-10-01,75000.796875,81147.000000,72612.203125,80579.703125,80579.703125,13053798000
2014-11-01,80555.703125,87048.101563,77133.101563,86168.703125,86168.703125,15399085000
2014-12-01,86214.101563,87010.203125,78844.000000,85721.101563,85721.101563,14420893000
2015-01-01,85447.898438,91805.703125,84940.898438,88945.796875,88945.796875,13868371000
2015-02-01,89144.796875,90048.203125,82975.296875,84147.500000,84147.500000,14008209000
2015-03-01,84405.296875,84674.398438,76642.101563,80846.000000,80846.000000,15417185000
2015-04-01,81090.500000,86754.601563,80650.398438,83947.000000,83947.000000,14129287000
2015-05-01,83880.796875,88651.898438,81754.500000,82981.203125,82981.203125,12099809000
2015-06-01,82769.000000,84529.296875,75268.203125,82249.500000,82249.500000,13122692900
2015-07-01,82445.296875,84192.898438,77230.101563,79909.703125,79909.703125,10828573900
2015-08-01,79879.703125,79908.703125,69797.398438,75210.398438,75210.398438,9605122200
2015-09-01,74843.796875,76189.500000,71050.398438,74205.500000,74205.500000,9160913000
2015-10-01,74623.101563,81066.703125,73826.000000,79409.000000,79409.000000,12873351400
2015-11-01,83653.703125,84354.101563,74824.000000,75232.796875,75232.796875,13431753500
2015-12-01,75232.796875,77766.703125,69191.000000,71727.000000,71727.000000,15095037900
2016-01-01,71727.000000,73506.601563,68230.500000,73481.101563,73481.101563,14540516800
2016-02-01,73496.203125,76017.398438,69436.101563,75814.398438,75814.398438,15751666400
2016-03-01,75949.101563,83523.703125,75642.101563,83268.000000,83268.000000,17092800600
2016-04-01,82987.203125,86931.296875,80884.000000,85327.796875,85327.796875,15357357600
2016-05-01,85241.703125,85268.601563,76207.601563,77803.398438,77803.398438,14331577700
2016-06-01,77911.703125,79419.703125,74016.703125,76817.203125,76817.203125,12594013500
2016-07-01,77177.601563,82825.398438,70426.203125,75405.500000,75405.500000,12796109500
2016-08-01,76227.898438,79366.601563,74142.000000,75967.601563,75967.601563,13582025500
2016-09-01,76199.898438,80087.101563,75730.898438,76488.398438,76488.398438,11273900600
2016-10-01,76924.101563,80290.898438,76484.796875,78536.203125,78536.203125,14997857500
2016-11-01,78802.000000,78957.000000,73631.296875,73995.203125,73995.203125,15087136500
2016-12-01,74059.601563,78371.898438,71793.000000,78138.703125,78138.703125,12474980800
2017-01-01,77907.203125,86717.101563,75656.796875,86295.703125,86295.703125,18363610800
2017-02-01,86390.000000,89583.296875,86000.898438,87478.296875,87478.296875,16342113700
2017-03-01,87720.101563,91497.000000,87638.898438,88947.398438,88947.398438,16463401900
2017-04-01,89020.500000,95196.500000,87997.703125,94655.296875,94655.296875,14663546400
2017-05-01,94994.000000,98794.898438,92999.796875,97541.601563,97541.601563,18495503500
2017-06-01,97853.796875,100990.500000,96925.898438,100440.398438,100440.398438,16016469100
2017-07-01,100639.296875,108605.500000,100084.398438,107531.398438,107531.398438,17413111400
2017-08-01,107885.000000,110530.796875,104939.398438,110010.500000,110010.500000,22229656200
2017-09-01,110349.101563,110439.703125,100987.203125,102907.703125,102907.703125,17986223700
2017-10-01,102934.398438,110142.601563,99210.296875,110142.601563,110142.601563,19276519600
2017-11-01,110512.898438,115093.296875,101490.703125,103984.398438,103984.398438,24554036800
2017-12-01,103911.398438,115840.203125,103095.101563,115333.000000,115333.000000,17680453200
2018-01-01,115734.500000,121531.500000,111107.398438,119528.796875,119528.796875,29048737800
2018-02-01,120016.000000,120894.000000,112503.796875,118950.796875,118950.796875,18977496200
2018-03-01,118629.703125,119114.500000,113426.203125,114930.203125,114930.203125,23047536100
2018-04-01,115216.601563,115465.000000,103750.500000,104282.796875,104282.796875,21370290000
2018-05-01,104815.398438,106525.296875,97849.203125,100652.296875,100652.296875,22169081900
2018-06-01,100706.796875,100792.500000,92288.601563,96520.101563,96520.101563,19491971100
2018-07-01,96094.398438,100807.796875,88168.898438,96952.203125,96952.203125,27634518900
2018-08-01,97121.796875,98743.898438,84654.500000,92723.398438,92723.398438,24786669600
2018-09-01,92291.296875,100637.703125,91206.203125,99956.898438,99956.898438,26375703100
2018-10-01,100075.203125,100647.000000,88564.398438,90200.703125,90200.703125,28997730600
2018-11-01,90253.601563,96282.101563,89950.101563,95416.000000,95416.000000,26772581900
2018-12-01,96367.000000,96829.796875,89337.500000,91270.500000,91270.500000,19206482600
2019-01-01,90986.101563,105930.203125,87399.000000,104074.203125,104074.203125,27950675000
2019-02-01,104061.000000,105269.398438,100713.101563,104529.898438,104529.898438,26398293700
2019-03-01,104689.898438,105929.101563,90523.898438,93784.203125,93784.203125,30936166400
2019-04-01,93908.398438,99214.101563,91864.500000,95415.601563,95415.601563,22302142300
2019-05-01,95729.796875,96050.500000,83535.296875,90589.703125,90589.703125,24315881100
2019-06-01,90335.601563,96650.296875,89820.000000,96485.296875,96485.296875,19289654600
2019-07-01,98662.898438,104153.898438,96271.000000,102082.500000,102082.500000,27317423900
2019-08-01,101342.203125,102183.398438,94349.296875,96718.500000,96718.500000,19293752600
2019-09-01,96737.703125,105834.000000,96737.703125,105033.000000,105033.000000,33111883600
2019-10-01,105275.000000,105297.500000,93031.898438,98468.500000,98468.500000,32950288100
2019-11-01,98689.703125,108142.203125,97678.601563,106903.703125,106903.703125,36049736000
2019-12-01,107350.101563,115312.000000,106701.601563,114425.000000,114425.000000,47734089500
2020-01-01,114902.500000,124536.601563,110745.601563,119140.101563,119140.101563,56257651600
2020-02-01,119436.500000,123845.000000,99332.000000,105993.703125,105993.703125,48905370100
2020-03-01,108379.296875,113106.601563,81936.398438,89643.703125,89643.703125,40777658200
2020-04-01,88285.796875,102328.398438,87888.601563,101110.101563,101110.101563,47597225000
2020-05-01,100253.796875,106291.500000,97671.796875,105520.500000,105520.500000,38459761400
2020-06-01,106481.000000,116970.703125,106357.000000,116524.796875,116524.796875,76885930400
2020-07-01,117168.101563,120585.601563,1121.000000,1126.900024,1126.900024,91625876500
2020-08-01,1140.400024,1143.300049,985.400024,1078.599976,1078.599976,77530093300
2020-09-01,1081.699951,1146.699951,1064.400024,1145.199951,1145.199951,68015375000
2020-10-01,1150.099976,1223.000000,1095.699951,1112.400024,1112.400024,88218468500
2020-11-01,1119.699951,1351.699951,1117.699951,1283.599976,1283.599976,121233134200
2020-12-01,1302.300049,1484.400024,1287.599976,1476.699951,1476.699951,104722877200
2021-01-01,1482.199951,1582.000000,1431.300049,1473.500000,1473.500000,104485982000
2021-02-01,1484.900024,1575.699951,1443.199951,1471.400024,1471.400024,88114615700
2021-03-01,1491.900024,1589.500000,1256.300049,1391.699951,1391.699951,69689491900
2021-04-01,1399.300049,1445.099976,1308.500000,1397.800049,1397.800049,48777284500
2021-05-01,1400.199951,1465.599976,1392.900024,1420.500000,1420.500000,41333860600
2021-06-01,1424.500000,1469.000000,1351.599976,1356.300049,1356.300049,44822599500
2021-07-01,1358.199951,1399.900024,1341.500000,1392.900024,1392.900024,23884179600
2021-08-01,1398.000000,1474.500000,1394.300049,1472.099976,1472.099976,39675615300
2021-09-01,1475.599976,1485.000000,1376.000000,1406.400024,1406.400024,38668907500
2021-10-01,1398.900024,1524.699951,1371.500000,1522.000000,1522.000000,43450453800
2021-11-01,1522.300049,1834.500000,1491.699951,1809.699951,1809.699951,84343726800
2021-12-01,1823.099976,2406.899902,1726.300049,1857.699951,1857.699951,97313365500
2022-01-01,1871.300049,2103.000000,1864.800049,2003.199951,2003.199951,69285193100
2022-02-01,2014.000000,2060.699951,1826.800049,1946.199951,1946.199951,50441269700
2022-03-01,1969.099976,2245.000000,1946.500000,2233.300049,2233.300049,66076513900
2022-04-01,2238.699951,2562.300049,2230.399902,2430.600098,2430.600098,92871230900
2022-05-01,2460.800049,2491.600098,2433.300049,2458.699951,2458.699951,6044706100
2022-05-06,2460.870117,2470.610107,2433.320068,2458.719971,2458.719971,0
